order_id,product_id,sales,quantity,discount,profit
CA-2017-105886,FUR-FU-10001037,"18,96",2,0,"8,532"
CA-2016-105963,TEC-AC-10003832,"99,39",3,0,"407,499"
CA-2017-121503,OFF-PA-10001878,"273,896",7,"0,2","924,399"
CA-2017-121503,TEC-MA-10003674,"597,132",3,"0,4","49,761"
CA-2014-103366,TEC-AC-10003628,"149,95",5,0,"65,978"
CA-2017-124597,OFF-LA-10003190,"4,608",2,"0,2","16,704"
CA-2017-124597,OFF-AR-10002280,"15,528",3,"0,2","48,525"
CA-2017-124597,OFF-LA-10001569,"11,952",3,"0,2","38,844"
CA-2015-105634,OFF-AR-10001573,"11,65",5,0,"33,785"
CA-2015-123673,TEC-PH-10001809,"299,9",2,0,"74,975"
US-2017-111423,OFF-BI-10003091,"895,92",5,"0,2","302,373"
US-2017-111423,FUR-CH-10003981,"462,564",2,"0,1","976,524"
CA-2015-125178,OFF-ST-10002562,"15,008",2,"0,2","15,008"
CA-2016-156685,TEC-PH-10004345,"863,64",9,"0,2","107,955"
CA-2016-156685,OFF-AR-10000588,"47,616",3,"0,2","35,712"
CA-2017-126865,OFF-PA-10003039,"92,94",3,0,"41,823"
CA-2017-102834,TEC-AC-10001908,"199,98",2,0,"69,993"
US-2016-139710,TEC-PH-10001198,"177,48",3,"0,2","199,665"
CA-2017-121538,OFF-PA-10004071,"88,768",2,"0,2","310,688"
US-2017-101539,OFF-PA-10001972,"6,48",1,0,"31,104"
US-2017-101539,OFF-ST-10004180,"46,51",1,0,"18,604"
US-2017-101539,TEC-PH-10004165,"659,976",3,"0,2","494,982"
CA-2016-152121,TEC-PH-10002483,"271,992",1,"0,2","237,993"
CA-2017-161200,FUR-BO-10000468,"145,74",3,0,"233,184"
CA-2017-161200,FUR-FU-10001706,"15,4",5,0,"7,392"
CA-2017-101245,OFF-PA-10003129,"244,55",5,0,"1,149,385"
CA-2017-101245,TEC-AC-10001284,"166,16",8,0,"598,176"
CA-2015-141768,FUR-FU-10002268,"14,73",3,0,"48,609"
CA-2016-112109,OFF-BI-10002082,"19,968",2,"0,7","-13,312"
CA-2016-112109,OFF-ST-10001505,"33,488",7,"0,2","-12,558"
CA-2016-112109,OFF-BI-10001634,"8,736",4,"0,7","-61,152"
CA-2016-112109,FUR-CH-10004287,"662,88",3,"0,2","74,574"
CA-2017-144064,OFF-LA-10004544,"47,36",4,"0,2","17,76"
CA-2017-144064,OFF-ST-10004507,"27,44",2,"0,2","2,401"
CA-2017-144064,OFF-BI-10002012,"3,24",9,"0,8","-5,184"
CA-2016-108581,TEC-AC-10001109,"95,968",4,"0,2","263,912"
CA-2016-108581,OFF-PA-10000809,"10,368",2,"0,2","36,288"
CA-2017-157987,OFF-AR-10000658,"23,1",2,0,"6,468"
CA-2017-157987,FUR-FU-10001196,"11,54",2,0,"3,462"
CA-2017-157987,FUR-TA-10001889,"254,526",1,"0,4","-933,262"
CA-2017-157987,OFF-AP-10000358,"12,98",1,0,"37,642"
CA-2017-157987,OFF-BI-10004970,"26,432",8,"0,2","89,208"
CA-2017-157987,TEC-PH-10003885,"197,97",3,0,"574,113"
CA-2017-157987,OFF-LA-10001641,"18,9",6,0,"9,072"
CA-2017-157987,FUR-CH-10003379,"1282,41",5,"0,1","213,735"
CA-2017-157987,OFF-AR-10004582,"4,92",3,0,"2,214"
CA-2017-157987,TEC-AC-10002842,238,2,0,"38,08"
CA-2017-157987,TEC-AC-10000109,"167,97",3,0,"403,128"
CA-2017-157987,OFF-PA-10003893,"17,12",4,0,"7,704"
CA-2017-110905,OFF-BI-10003669,"16,2",3,0,"7,776"
CA-2017-110905,OFF-AP-10004785,"33,99",3,0,"146,157"
CA-2017-110905,TEC-AC-10003023,"296,85",5,0,"53,433"
CA-2017-110905,TEC-AC-10002217,"112,8",6,0,"6,768"
CA-2017-110905,OFF-BI-10002954,"13,71",3,0,"65,808"
CA-2017-110905,OFF-PA-10002586,"24,9",5,0,"11,703"
CA-2017-110905,OFF-ST-10000025,"286,29",3,0,"171,774"
CA-2017-110905,OFF-AP-10003281,"24,18",2,0,"7,254"
CA-2017-165841,TEC-PH-10002103,"281,97",3,0,"789,516"
CA-2017-165841,OFF-SU-10000898,"69,5",5,0,"20,155"
CA-2017-165841,OFF-PA-10001144,"166,44",3,0,"798,912"
CA-2017-117485,TEC-AC-10004659,"291,96",4,0,"102,186"
CA-2017-140242,OFF-AR-10004752,"6,408",3,"0,2","6,408"
CA-2017-140242,TEC-AC-10004659,"408,744",7,"0,2","766,395"
CA-2014-148950,OFF-BI-10001249,"5,104",4,"0,8","-86,768"
CA-2014-148950,OFF-FA-10003059,"2,896",2,"0,2","4,706"
CA-2014-148950,TEC-AC-10002718,"35,016",3,"0,2","-21,885"
CA-2014-110408,OFF-ST-10001522,"275,97",3,0,"110,388"
CA-2014-110408,TEC-PH-10002352,"1394,95",5,0,"362,687"
CA-2014-110408,FUR-CH-10003774,"545,88",6,0,"709,644"
CA-2015-109939,OFF-AR-10000127,"5,248",2,"0,2","5,904"
CA-2016-112669,FUR-CH-10004086,"933,536",4,"0,2","1,050,228"
CA-2016-112669,OFF-ST-10001228,"42,976",4,"0,2","42,976"
CA-2015-119592,OFF-BI-10004187,"3,76",2,0,"18,048"
CA-2014-122749,TEC-PH-10003811,"479,96",4,0,"1,343,888"
CA-2014-164721,OFF-AP-10000240,"320,88",6,0,"930,552"
CA-2014-164721,FUR-FU-10001940,"23,88",3,0,"105,072"
CA-2014-164721,OFF-PA-10000575,"26,76",4,0,"123,096"
CA-2016-147417,TEC-CO-10001449,"1,439,976",4,"0,4","1,919,968"
CA-2015-127509,OFF-BI-10002393,"17,22",3,0,"79,212"
CA-2015-127509,FUR-TA-10002855,"1024,38",7,0,"2,151,198"
CA-2015-127509,OFF-EN-10000781,"26,22",3,0,"123,234"
CA-2015-127509,OFF-PA-10002160,"17,34",3,0,"84,966"
CA-2017-111374,OFF-BI-10004970,"4,956",4,"0,7","-37,996"
CA-2017-133648,OFF-LA-10003923,"71,04",6,"0,2","26,64"
CA-2017-133648,OFF-AR-10002257,"5,344",2,"0,2","7,348"
CA-2017-133648,OFF-FA-10004395,"11,304",3,"0,2","-21,195"
US-2017-147221,OFF-AP-10002534,"294,62",5,"0,8","-766,012"
US-2017-147221,FUR-FU-10004020,"8,752",4,"0,6","-37,196"
CA-2014-131905,OFF-LA-10002787,15,4,0,"7,2"
CA-2014-131905,TEC-PH-10003645,"161,61",1,0,"420,186"
CA-2014-131905,TEC-PH-10001615,"144,95",5,0,"420,355"
CA-2017-166128,TEC-AC-10001767,"199,95",5,0,"219,945"
CA-2017-166128,OFF-AR-10001221,"41,86",7,0,"142,324"
CA-2017-163510,OFF-ST-10000563,"95,94",3,0,"9,594"
CA-2017-163510,FUR-CH-10001146,"304,45",5,0,"761,125"
US-2017-143028,OFF-BI-10004738,"11,364",3,"0,8","-17,046"
CA-2014-111150,OFF-AR-10000034,"29,68",7,0,"115,752"
CA-2014-111150,TEC-AC-10000290,"47,53",7,0,"161,602"
CA-2017-165386,FUR-BO-10003034,"183,372",2,"0,3","-366,744"
CA-2014-116407,OFF-AR-10001315,"4,224",3,"0,2","4,752"
CA-2014-116407,OFF-AP-10002118,"333,056",2,"0,2","291,424"
CA-2014-116407,OFF-PA-10002137,"24,896",4,"0,2","7,78"
CA-2015-155761,TEC-AC-10001606,"159,984",2,"0,2","359,964"
CA-2015-155761,OFF-ST-10000943,"46,344",3,"0,2","46,344"
CA-2016-145905,FUR-CH-10001854,"350,98",1,0,"842,352"
CA-2016-145905,OFF-PA-10000533,"13,08",2,0,"60,168"
CA-2016-145905,OFF-ST-10003716,"900,08",4,0,"1,170,104"
CA-2015-113110,OFF-BI-10000088,"17,568",2,"0,2","63,684"
CA-2015-113110,OFF-LA-10000240,"14,62",2,0,"68,714"
CA-2015-113110,OFF-SU-10001165,"33,36",4,0,"86,736"
CA-2015-113110,OFF-PA-10002749,"40,14",6,0,"196,686"
CA-2016-168354,OFF-ST-10001490,"1606,23",9,0,"481,869"
CA-2016-168354,OFF-PA-10002377,"17,04",3,0,"7,668"
CA-2016-168354,OFF-BI-10004826,"49,53",3,0,"237,744"
CA-2016-168354,FUR-CH-10004675,"872,32",4,0,"2,442,496"
US-2017-111241,OFF-BI-10002867,"239,12",5,"0,2","77,714"
CA-2015-114237,FUR-BO-10004409,"141,96",2,0,"397,488"
CA-2016-113516,OFF-BI-10002225,"33,024",2,"0,2","115,584"
CA-2016-113516,OFF-BI-10001989,"67,136",4,"0,2","234,976"
CA-2015-117961,OFF-BI-10000343,"14,73",3,0,"69,231"
CA-2015-117961,OFF-ST-10001172,"104,9",5,0,"25,176"
CA-2015-117961,OFF-BI-10003707,"61,04",4,0,"30,52"
CA-2015-117961,OFF-PA-10001274,"10,95",3,0,"51,465"
CA-2016-128923,OFF-PA-10002250,"9,392",2,"0,2","32,872"
CA-2016-128923,OFF-AR-10000475,"9,328",1,"0,2","8,162"
CA-2017-162481,OFF-BI-10002976,"8,26",2,0,"38,822"
CA-2017-162481,FUR-CH-10003061,"269,97",3,0,"512,943"
CA-2015-119214,OFF-PA-10002893,"29,04",3,0,"139,392"
CA-2015-119214,OFF-LA-10003077,"14,62",2,0,"68,714"
CA-2015-122287,OFF-PA-10001661,"11,952",3,"0,2","43,326"
CA-2015-122287,OFF-BI-10004656,"4,536",7,"0,7","-33,264"
CA-2015-122287,OFF-BI-10003707,"9,156",2,"0,7","-6,104"
CA-2015-122287,FUR-FU-10004973,"75,36",5,"0,2","20,724"
CA-2015-104493,OFF-BI-10004817,"57,504",6,"0,2","201,264"
US-2017-158946,OFF-AR-10001860,"38,864",7,"0,2","77,728"
CA-2014-129168,OFF-PA-10001639,"15,552",3,"0,2","54,432"
CA-2016-131835,OFF-AP-10004487,"162,64",2,0,"455,392"
CA-2016-131835,TEC-PH-10001760,597,3,0,"280,59"
CA-2016-131835,OFF-PA-10004071,"55,48",1,0,"266,304"
CA-2015-142237,FUR-FU-10004848,"289,8",7,"0,2","36,225"
CA-2015-142237,OFF-BI-10004022,"2,502",3,"0,7","-20,016"
CA-2015-142237,OFF-BI-10003669,"6,48",4,"0,7","-4,752"
CA-2015-142237,FUR-CH-10003833,"341,488",8,"0,3","-73,176"
CA-2015-142237,OFF-AR-10003732,"11,12",5,"0,2",834
CA-2015-142237,FUR-FU-10003142,"25,344",6,"0,2","34,848"
CA-2016-136434,FUR-FU-10001196,"17,31",3,0,"5,193"
CA-2017-120376,TEC-AC-10001114,"199,95",5,0,"63,984"
CA-2017-120376,FUR-CH-10002335,"1586,69",7,0,"4,125,394"
CA-2017-120376,TEC-AC-10000844,"84,99",1,0,"305,964"
CA-2017-120376,FUR-TA-10004534,"411,8",2,0,"70,006"
CA-2014-106439,OFF-FA-10002975,"11,34",3,0,"52,164"
CA-2014-106439,OFF-ST-10003996,"80,3",5,0,"20,878"
CA-2014-106439,OFF-BI-10002571,"15,968",2,"0,2","53,892"
CA-2014-106439,OFF-PA-10000477,"64,74",13,0,"304,278"
CA-2014-106439,OFF-BI-10004209,"19,296",3,"0,2","6,03"
CA-2014-106439,OFF-ST-10001963,"405,64",4,0,"121,692"
CA-2014-106439,FUR-CH-10003833,"146,352",3,"0,2","-9,147"
CA-2014-106439,TEC-AC-10004568,"251,91",9,0,"478,629"
CA-2014-106439,OFF-AR-10001419,"12,39",3,0,"3,717"
CA-2015-133452,TEC-AC-10002800,"199,96",4,0,"69,986"
CA-2015-133452,FUR-TA-10003954,"710,832",3,"0,2","-977,394"
CA-2016-146521,OFF-BI-10000301,"1,941",1,"0,7","-1,294"
US-2017-110996,FUR-CH-10003956,"283,92",5,"0,2","-46,137"
CA-2016-129693,OFF-BI-10002954,"7,312",2,"0,2","25,592"
CA-2017-122504,TEC-AC-10003289,"59,97",3,0,"137,931"
CA-2017-122504,TEC-PH-10002468,"761,544",7,"0,2","666,351"
CA-2014-131051,FUR-FU-10001861,"58,2",3,0,"28,518"
CA-2017-140676,OFF-PA-10004082,"39,9",5,0,"19,95"
CA-2017-140676,OFF-AP-10000358,"90,86",7,0,"263,494"
CA-2017-140676,OFF-PA-10004243,"94,85",5,0,"45,528"
CA-2015-120103,OFF-PA-10001295,"106,232",7,"0,2","371,812"
CA-2015-120103,TEC-PH-10002170,"111,984",2,"0,2","111,984"
CA-2015-120103,FUR-FU-10002885,"7,712",2,"0,2","17,352"
CA-2017-104647,OFF-PA-10002870,"37,44",6,0,"16,848"
CA-2014-110352,OFF-LA-10003923,"23,68",2,"0,2","8,88"
CA-2016-140501,OFF-LA-10003510,"122,12",4,0,"561,752"
CA-2016-140501,OFF-LA-10000248,"18,45",5,0,"86,715"
CA-2016-140501,OFF-ST-10000060,"324,9",5,0,"38,988"
CA-2016-140501,OFF-PA-10003129,"146,73",3,0,"689,631"
CA-2016-140501,OFF-FA-10004076,"3,96",2,0,"14,652"
CA-2015-139290,OFF-LA-10004008,"5,76",2,0,"26,496"
CA-2017-166142,OFF-BI-10004094,"26,55",3,0,"130,095"
CA-2017-166142,FUR-TA-10004607,"310,443",3,"0,3","-487,839"
CA-2014-145926,FUR-CH-10004289,"479,9",5,0,"81,583"
CA-2015-149678,OFF-SU-10004498,"12,88",1,0,"3,864"
US-2015-164357,OFF-AR-10001177,"13,12",5,"0,2","1,476"
US-2016-146570,OFF-BI-10001718,"511,84",8,0,"2,405,648"
US-2016-146570,OFF-AR-10004602,"91,96",4,0,"257,488"
US-2016-146570,OFF-AR-10003856,"8,34",3,0,"21,684"
CA-2017-124401,OFF-ST-10000649,"37,68",3,"0,2","2,355"
CA-2017-124401,TEC-AC-10002926,"279,944",7,"0,2","804,839"
US-2014-140116,OFF-ST-10000078,"636,408",3,"0,2","-159,102"
US-2014-140116,OFF-AR-10001044,"83,168",4,"0,2","93,564"
CA-2014-123295,FUR-CH-10002372,"259,136",4,"0,2","-259,136"
CA-2017-167101,OFF-PA-10000357,"221,92",4,0,"1,065,216"
CA-2017-167101,TEC-AC-10001266,26,2,0,"11,7"
US-2014-167633,OFF-PA-10004888,"15,552",3,"0,2","54,432"
US-2014-152723,OFF-BI-10003460,876,1,"0,8","-14,016"
CA-2015-164882,OFF-PA-10000157,"19,98",1,0,"93,906"
CA-2015-164882,OFF-BI-10004519,"398,352",3,"0,2","124,485"
CA-2015-164882,OFF-AR-10004272,"5,04",3,0,"1,26"
CA-2015-164882,OFF-FA-10000585,"17,45",5,0,"8,027"
CA-2015-164882,FUR-CH-10004218,"323,136",4,"0,2","20,196"
CA-2015-164882,OFF-SU-10004231,"29,7",3,0,"8,019"
CA-2015-164882,TEC-PH-10001578,"1295,84",4,"0,2","145,782"
CA-2015-164882,OFF-ST-10003638,"46,84",2,0,"126,468"
CA-2015-164882,FUR-BO-10002213,"425,833",1,"0,15","200,392"
CA-2015-159786,FUR-TA-10001307,"209,67",1,"0,4","-13,978"
CA-2016-130267,OFF-PA-10002222,"159,88",7,0,"735,448"
CA-2017-155460,OFF-PA-10002479,"5,28",1,0,"2,376"
CA-2017-155460,OFF-BI-10003091,"895,92",5,"0,2","302,373"
US-2017-168690,OFF-BI-10000145,"2,808",3,"0,7","-19,656"
CA-2017-158246,FUR-CH-10003061,"215,976",3,"0,2","-26,997"
CA-2017-167381,FUR-BO-10001972,"241,96",2,0,"411,332"
CA-2017-167381,OFF-LA-10000134,"27,72",9,0,"133,056"
CA-2017-144862,OFF-EN-10003040,"104,68",5,"0,2","353,295"
CA-2017-144862,TEC-PH-10000923,"62,958",7,"0,4","94,437"
CA-2014-126032,TEC-AC-10000158,"86,376",3,"0,2","10,797"
CA-2015-134859,FUR-FU-10003623,"64,944",3,"0,2","64,944"
CA-2015-134859,OFF-PA-10001293,"20,736",4,"0,2","72,576"
US-2014-114188,OFF-AP-10000124,"33,28",4,0,"93,184"
US-2014-114188,OFF-AR-10004511,"38,52",9,0,"119,412"
US-2014-114188,FUR-FU-10000076,"139,86",7,0,"601,398"
CA-2015-156524,OFF-PA-10003883,"19,65",3,0,"9,039"
CA-2015-122210,OFF-BI-10003656,"152,991",3,"0,7","-1,223,928"
CA-2015-122210,OFF-FA-10000053,"10,584",7,"0,2","-23,814"
CA-2015-122210,TEC-PH-10002807,"94,92",4,"0,4","15,82"
CA-2015-156377,FUR-FU-10002364,"14,76",5,"0,6","-11,439"
CA-2015-156377,OFF-BI-10002954,"3,656",4,"0,8","-58,496"
US-2017-157896,OFF-PA-10004092,"146,82",3,0,"73,41"
CA-2014-159520,OFF-BI-10003982,"149,544",9,"0,2","504,711"
CA-2014-159520,OFF-SU-10001664,"17,14",2,0,"44,564"
CA-2014-159520,FUR-TA-10003238,"991,764",3,"0,4","-3,471,174"
CA-2016-155481,OFF-PA-10004675,"30,48",6,"0,2","9,906"
CA-2016-155481,TEC-PH-10002293,"23,988",2,"0,4","-47,976"
CA-2016-155481,OFF-FA-10002780,"16,688",7,"0,2","54,236"
US-2016-152051,FUR-CH-10002965,"422,058",3,"0,3","-180,882"
US-2016-152051,OFF-BI-10004781,"38,088",4,"0,7","-279,312"
US-2016-152051,OFF-ST-10001713,"254,352",6,"0,2","-508,704"
CA-2014-141607,FUR-FU-10003975,"43,31",1,0,"4,331"
CA-2017-102771,TEC-PH-10001536,"84,95",5,0,"22,087"
US-2017-139969,FUR-CH-10001973,"233,058",3,"0,3","-532,704"
CA-2014-167360,TEC-AC-10001772,"111,79",7,0,"435,981"
CA-2015-123505,OFF-PA-10002586,"14,94",3,0,"70,218"
CA-2016-117282,OFF-BI-10004094,"14,16",2,"0,2","5,133"
US-2016-120460,FUR-FU-10004973,"22,608",3,"0,6","-101,736"
CA-2016-111115,OFF-FA-10000624,"21,48",6,0,"10,74"
CA-2014-124646,OFF-ST-10001097,"501,81",3,0,0
CA-2014-124646,OFF-ST-10001469,"161,94",3,0,"97,164"
CA-2017-148166,OFF-AR-10004956,"17,856",4,"0,2","20,088"
CA-2016-159737,OFF-BI-10004236,"8,808",3,"0,8","-149,736"
CA-2016-141019,FUR-FU-10002937,"79,384",1,"0,2","29,769"
CA-2016-101938,OFF-AR-10003696,"34,58",1,0,"100,282"
CA-2017-166296,OFF-PA-10004359,"314,55",3,0,"150,984"
CA-2016-154018,TEC-AC-10002402,"191,976",3,"0,2","23,997"
CA-2016-154018,OFF-PA-10000551,"8,288",2,"0,2","30,044"
CA-2016-154018,FUR-FU-10003394,"139,92",5,"0,6","-150,414"
CA-2016-154018,OFF-AR-10002067,"15,872",1,"0,2","11,904"
CA-2016-154018,OFF-BI-10004140,"6,286",7,"0,8","-110,005"
CA-2017-117870,OFF-AR-10004078,"14,016",3,"0,2","1,752"
CA-2017-117870,TEC-AC-10000927,"71,976",3,"0,2","-8,997"
CA-2017-117870,TEC-PH-10003931,"107,982",3,"0,4","-269,955"
US-2017-137491,FUR-CH-10004675,"305,312",2,"0,3","-87,232"
CA-2014-152296,OFF-BI-10004506,"19,752",3,"0,2","69,132"
CA-2016-112025,OFF-BI-10002353,"9,264",3,"0,8","-13,896"
CA-2015-132507,OFF-ST-10000943,"61,792",4,"0,2","61,792"
CA-2016-125738,OFF-PA-10000740,"45,68",2,0,"210,128"
CA-2016-125738,OFF-PA-10003001,"60,12",9,0,"288,576"
CA-2016-125738,OFF-BI-10001628,"41,72",5,"0,2","130,375"
CA-2016-125738,OFF-PA-10001509,"71,6",8,0,"32,936"
CA-2016-128818,OFF-BI-10000309,"85,232",7,"0,2","308,966"
CA-2016-128818,OFF-LA-10003923,"44,4",3,0,"22,2"
CA-2016-128818,FUR-CH-10002084,"442,764",4,"0,1","590,352"
CA-2016-128818,TEC-MA-10000488,"3999,95",5,0,"11,599,855"
CA-2016-128818,TEC-AC-10001767,"199,95",5,0,"219,945"
CA-2016-128818,FUR-FU-10001940,"63,68",8,0,"280,192"
CA-2017-124576,OFF-BI-10002735,"54,896",2,"0,2","185,274"
CA-2016-101378,TEC-AC-10002345,29,2,0,"7,25"
CA-2017-143063,OFF-EN-10003134,"70,08",6,0,"35,04"
CA-2017-143063,FUR-FU-10003708,"121,3",2,0,"25,473"
CA-2017-143063,TEC-PH-10003645,"1454,49",9,0,"3,781,674"
CA-2016-118913,OFF-AP-10000692,"60,81",3,0,"170,268"
CA-2016-128412,OFF-BI-10001718,"153,552",3,"0,2","518,238"
CA-2016-128412,OFF-AP-10002082,"65,34",3,0,"22,869"
CA-2016-128412,OFF-PA-10001125,"123,92",4,0,"55,764"
CA-2016-128412,OFF-AP-10000252,"35,1",3,0,"12,285"
CA-2016-128412,TEC-AC-10003038,"44,75",5,0,"85,025"
CA-2016-136483,OFF-AR-10000940,"4,704",2,"0,2","4,116"
CA-2014-163013,OFF-AR-10001954,"14,67",3,0,"39,609"
CA-2015-135363,OFF-PA-10003177,"15,552",3,"0,2","54,432"
CA-2015-135363,OFF-PA-10000533,"5,232",1,"0,2","17,004"
US-2014-165659,FUR-FU-10001935,"22,2",6,0,"9,102"
US-2014-165659,TEC-PH-10002563,"881,93",7,0,"2,293,018"
CA-2015-138002,OFF-BI-10002160,"6,096",2,"0,2","21,336"
CA-2015-138002,FUR-FU-10004748,"191,82",3,0,"748,098"
CA-2015-128860,FUR-FU-10001473,"20,104",1,"0,2","17,591"
CA-2016-164350,OFF-AR-10000538,"67,56",3,"0,2","8,445"
US-2014-103905,OFF-BI-10001098,"29,932",7,"0,8","-463,946"
US-2014-103905,TEC-PH-10001552,"38,272",4,"0,2","38,272"
CA-2015-129854,OFF-AR-10000390,"16,52",4,0,"75,992"
CA-2014-125556,TEC-PH-10001079,"832,93",7,0,"2,332,204"
CA-2014-125556,OFF-BI-10003460,"43,8",10,0,"21,024"
CA-2016-162313,OFF-AP-10003842,"167,292",6,"0,1","297,408"
CA-2017-107874,FUR-FU-10003535,"27,42",1,0,"112,422"
CA-2017-129378,OFF-BI-10002012,"1,44",1,"0,2",504
CA-2017-129378,OFF-BI-10001922,"61,776",13,"0,2","208,494"
CA-2017-129378,OFF-AP-10000576,"241,96",2,0,"60,49"
CA-2017-129378,FUR-CH-10000553,"108,608",4,"0,2","95,032"
CA-2014-151953,OFF-AR-10003469,"2,816",2,"0,2","9,856"
CA-2017-130841,OFF-BI-10000145,"9,984",4,"0,2","36,192"
CA-2017-130841,OFF-ST-10001580,"14,98",1,0,"41,944"
CA-2017-130841,TEC-PH-10001817,"1145,6",4,"0,2","100,24"
CA-2015-131884,TEC-PH-10001578,"485,94",2,"0,4","-89,089"
CA-2015-131884,OFF-AR-10004078,"37,376",8,"0,2","4,672"
CA-2015-131884,FUR-CH-10004860,"70,686",1,"0,3","-242,352"
CA-2017-121909,OFF-PA-10003790,"54,816",3,"0,2","178,152"
CA-2016-106383,FUR-BO-10002202,"72,294",1,"0,7","-988,018"
CA-2017-130771,OFF-FA-10003059,"2,896",2,"0,2","4,706"
CA-2017-130771,TEC-PH-10002496,"124,792",1,"0,2","15,599"
CA-2016-139157,FUR-TA-10003238,"330,588",1,"0,4","-1,157,058"
CA-2014-128055,OFF-BI-10004390,"673,568",2,"0,2","252,588"
CA-2014-128055,OFF-AP-10002765,"52,98",2,0,"148,344"
CA-2017-157091,FUR-FU-10000293,"526,45",5,0,"31,587"
CA-2017-132122,OFF-ST-10003692,"228,92",5,"0,2","143,075"
CA-2015-123232,TEC-PH-10001051,"319,968",4,"0,2","359,964"
CA-2017-104066,TEC-AC-10001013,"205,03",7,0,"676,599"
CA-2015-145849,OFF-ST-10000025,"190,86",2,0,"114,516"
CA-2015-145849,OFF-AR-10000817,"24,32",8,0,"82,688"
CA-2016-122322,OFF-SU-10000952,"44,4",5,0,"12,432"
CA-2017-166849,FUR-FU-10004597,"44,4",2,"0,6","-52,17"
CA-2016-146633,OFF-BI-10003527,"1,016,792",1,"0,2","381,297"
CA-2016-146633,OFF-BI-10002982,"38,136",7,"0,2","133,476"
US-2016-126893,TEC-PH-10004165,"494,982",3,"0,4","-1,154,958"
CA-2017-103380,OFF-ST-10003442,"56,56",2,0,"152,712"
CA-2017-103380,OFF-AR-10003856,"5,56",2,0,"14,456"
CA-2017-103380,OFF-FA-10004248,"9,02",2,0,"35,178"
CA-2017-103380,OFF-AP-10001492,"8,62",1,0,"22,412"
CA-2017-103380,TEC-PH-10004165,"659,976",3,"0,2","494,982"
CA-2015-116092,OFF-PA-10004285,"13,36",2,0,"64,128"
CA-2015-116092,OFF-BI-10001628,"41,72",5,"0,2","130,375"
CA-2015-116092,OFF-BI-10000546,"11,52",5,"0,2","4,176"
CA-2015-116092,OFF-AP-10001391,"541,44",6,0,"1,570,176"
CA-2015-116092,OFF-PA-10000477,"19,44",3,0,"93,312"
CA-2016-117849,OFF-PA-10004327,"143,7",3,0,"68,976"
CA-2015-169201,OFF-AP-10000696,"43,26",3,0,"142,758"
CA-2015-169201,OFF-AP-10002082,"43,56",2,0,"15,246"
CA-2016-164091,TEC-PH-10001944,"437,85",3,0,"131,355"
CA-2016-164091,FUR-FU-10004952,"109,48",2,0,"339,388"
CA-2017-105214,FUR-CH-10000015,"1212,96",7,"0,2","90,972"
CA-2017-105214,OFF-PA-10001776,"18,54",2,0,"87,138"
CA-2015-117611,OFF-FA-10002280,5,1,0,"2,4"
CA-2015-117611,TEC-AC-10002049,"371,97",3,0,"669,546"
US-2015-137960,TEC-AC-10002253,"166,24",1,0,"24,936"
CA-2017-122994,FUR-BO-10004015,"359,97",3,0,"791,934"
CA-2016-131065,TEC-AC-10004145,"499,98",2,0,"1,149,954"
CA-2016-131065,OFF-PA-10002479,"5,28",1,0,"2,376"
CA-2016-131065,OFF-BI-10004970,"8,26",2,0,"38,822"
CA-2017-149146,OFF-PA-10003919,"7,968",2,"0,2","26,892"
CA-2017-137470,OFF-PA-10002001,"12,96",2,0,"63,504"
CA-2017-105480,OFF-PA-10002787,"6,48",1,0,"31,104"
CA-2017-105480,OFF-BI-10003291,"6,984",1,"0,2","23,571"
CA-2017-164917,OFF-AR-10004344,"47,96",5,"0,2","41,965"
CA-2015-102036,OFF-ST-10003123,"199,74",6,0,"479,376"
CA-2015-142944,FUR-FU-10000308,"435,26",7,0,"957,572"
CA-2015-142944,TEC-CO-10003763,"1,119,984",2,"0,2","3,779,946"
CA-2014-157882,FUR-TA-10001866,"143,432",1,"0,2","35,858"
CA-2014-157882,FUR-CH-10002774,"122,352",3,"0,2","137,646"
CA-2014-104283,OFF-ST-10004337,"306,2",5,0,0
CA-2014-104283,FUR-TA-10001039,"85,98",1,0,"223,548"
CA-2014-104283,TEC-AC-10000109,"223,96",4,0,"537,504"
CA-2017-142622,FUR-CH-10003833,"97,568",2,"0,2","-6,098"
CA-2017-142622,FUR-CH-10004289,"614,272",8,"0,2","-230,352"
CA-2017-142622,FUR-BO-10004467,"199,98",2,0,"379,962"
CA-2016-132143,OFF-PA-10002713,"48,16",7,0,"221,536"
CA-2015-153108,TEC-PH-10001552,"23,92",2,0,"66,976"
CA-2015-153108,OFF-AP-10002222,"60,69",7,0,"163,863"
CA-2016-112676,OFF-PA-10003971,"14,352",3,"0,2","52,026"
CA-2017-165687,OFF-AP-10004036,"35,04",2,0,"12,264"
US-2017-112928,OFF-AP-10002287,"17,48",5,"0,2","1,311"
CA-2017-143343,OFF-AR-10002375,"16,4",5,0,"4,756"
CA-2017-115154,FUR-TA-10001950,"892,98",2,0,"803,682"
CA-2015-149342,TEC-PH-10001557,"287,97",3,0,"777,519"
CA-2015-149342,FUR-FU-10002937,"595,38",6,0,"297,69"
CA-2015-149342,OFF-PA-10001166,"12,96",2,0,"62,208"
CA-2015-130995,TEC-PH-10000347,"4,95",1,0,"13,365"
CA-2017-127929,FUR-FU-10003708,"181,95",3,0,"382,095"
CA-2015-113145,OFF-PA-10002659,"13,52",4,0,"62,192"
